13,1/6/14 7:29,0:34:00,24.9012369,36.05410986
13,1/6/14 8:08,4:01:00,24.87956805,36.04803188,Gastech
13,1/6/14 12:15,1:56:00,24.85803821,36.05979141
13,1/6/14 14:17,3:23:00,24.87956811,36.04802533,Gastech
13,1/6/14 17:44,1:35:00,24.90568816,36.06034789
13,1/6/14 19:21,1:08:00,24.90252809,36.05575554
13,1/6/14 20:30,11:07:00,24.90561931,36.06035588
13,1/7/14 7:39,0:32:00,24.9012263,36.05402982
13,1/7/14 8:16,3:27:00,24.87956816,36.04802449,Gastech
13,1/7/14 11:48,0:06:00,24.90012049,36.06322906
13,1/7/14 11:54,0:24:00,24.90016646,36.06323975
13,1/7/14 12:27,1:32:00,24.85097413,36.06346302
13,1/7/14 14:07,3:22:00,24.87957662,36.04802777,Gastech
13,1/7/14 17:33,1:03:00,24.90560022,36.06044201
13,1/7/14 18:37,1:13:00,24.90248224,36.05581565,Brew've Been Served
13,1/7/14 19:52,11:25:00,24.90567974,36.06033621
13,1/8/14 7:19,0:46:00,24.90118612,36.05403277
13,1/8/14 8:10,3:54:00,24.87957543,36.04802362,Gastech
13,1/8/14 12:10,1:43:00,24.85802081,36.05978825
13,1/8/14 13:59,3:28:00,24.87957261,36.04802218,Gastech
13,1/8/14 17:31,1:35:00,24.9056699,36.06037737
13,1/8/14 19:07,1:56:00,24.90256079,36.05580473
13,1/8/14 21:04,10:42:00,24.90560219,36.06044475
13,1/9/14 7:48,0:14:00,24.90121141,36.05407851
13,1/9/14 8:07,3:23:00,24.87956967,36.04802531,Gastech
13,1/9/14 11:43,0:42:00,24.84152312,36.06948825
13,1/9/14 12:27,1:51:00,24.85099565,36.06342426
13,1/9/14 14:26,2:54:00,24.87956519,36.04803147,Gastech
13,1/9/14 17:24,14:07:00,24.90567619,36.06044428
13,1/10/14 7:33,0:40:00,24.9012268,36.05410587
13,1/10/14 8:18,3:03:00,24.87957675,36.0480225,Gastech
13,1/10/14 11:26,0:50:00,24.90006525,36.06323236
13,1/10/14 12:25,1:44:00,24.85098596,36.06342572
13,1/10/14 14:17,3:11:00,24.8795762,36.04803225,Gastech
13,1/10/14 17:32,1:16:00,24.90563523,36.06043669
13,1/10/14 18:56,1:27:00,24.86858955,36.05283663
13,1/10/14 20:31,21:57:00,24.90567149,36.06041929
13,1/11/14 18:38,0:41:00,24.85238796,36.0658403
13,1/11/14 19:29,17:10:00,24.90567919,36.0603317
13,1/12/14 12:46,0:45:00,24.87078921,36.05197174
13,1/12/14 13:31,2:05:00,24.8686119,36.05282534
13,1/12/14 15:44,0:09:00,24.90549611,36.06040612
13,1/12/14 15:53,16:17:00,24.90568472,36.06041284
13,1/13/14 8:12,0:12:00,24.9012505,36.05407249
13,1/13/14 8:29,3:22:00,24.87957554,36.04802744,Gastech
13,1/13/14 11:55,0:38:00,24.89277118,36.05897187
13,1/13/14 12:42,1:11:00,24.85100347,36.06346957
13,1/13/14 14:01,3:47:00,24.87956902,36.04802432,Gastech
13,1/13/14 17:52,1:20:00,24.90561627,36.06043997
13,1/13/14 19:14,1:08:00,24.90256751,36.0557371
13,1/13/14 20:23,11:10:00,24.905629,36.06038489
13,1/14/14 7:35,0:30:00,24.90124705,36.05409885
13,1/14/14 8:10,4:15:00,24.8795671,36.04803092,Gastech
13,1/14/14 12:28,1:35:00,24.8999754,36.05442227
13,1/14/14 14:06,3:21:00,24.87957318,36.04803058,Gastech
13,1/14/14 17:31,1:44:00,24.9056267,36.06042625
13,1/14/14 19:16,1:20:00,24.90247529,36.05573012
13,1/14/14 20:37,0:04:00,24.90549163,36.06026488
13,1/14/14 20:41,10:31:00,24.90556634,36.06043268
13,1/15/14 7:14,0:45:00,24.90122557,36.0540499
13,1/15/14 8:04,3:45:00,24.87957348,36.04802537,Gastech
13,1/15/14 11:53,0:19:00,24.89277587,36.05892876
13,1/15/14 12:19,1:48:00,24.85797476,36.05980982
13,1/15/14 14:13,3:26:00,24.87957313,36.04802974,Gastech
13,1/15/14 17:43,1:20:00,24.90559196,36.06039209
13,1/15/14 19:12,0:45:00,24.85656681,36.0603296
13,1/15/14 20:06,11:55:00,24.90567405,36.06040163
13,1/16/14 8:03,0:17:00,24.90127051,36.05404259
13,1/16/14 8:25,3:05:00,24.87957419,36.04803105,Gastech
13,1/16/14 11:33,0:53:00,24.90045428,36.05016898
13,1/16/14 12:27,1:22:00,24.90255342,36.05581139
13,1/16/14 13:52,3:36:00,24.87956503,36.04802159,Gastech
13,1/16/14 17:32,1:03:00,24.90559788,36.06039571
13,1/16/14 18:45,1:41:00,24.85626448,36.07522191
13,1/16/14 20:36,11:02:00,24.90564076,36.06041996
13,1/17/14 7:40,0:44:00,24.9012048,36.05411816
13,1/17/14 8:29,2:38:00,24.87957141,36.04802187,Gastech
13,1/17/14 11:19,0:45:00,24.84683236,36.08067825
13,1/17/14 12:10,1:49:00,24.85807445,36.05977401
13,1/17/14 14:05,3:24:00,24.87957579,36.048029,Gastech
13,1/17/14 17:33,1:04:00,24.90559778,36.06041712
13,1/17/14 18:38,1:44:00,24.90255733,36.05580937
13,1/17/14 20:23,14:50:00,24.9055792,36.06039484
13,1/18/14 11:26,0:48:00,24.84676787,36.08063286
13,1/18/14 12:14,0:45:00,24.84687083,36.08067087
13,1/18/14 13:13,0:55:00,24.89986919,36.05444903
13,1/18/14 14:09,4:26:00,24.90560515,36.06032707
13,1/18/14 18:36,1:44:00,24.89991219,36.05450382
