1/6/14 7:36,101,36.04802745,24.87957667
1/6/14 7:36,101,36.04807266,24.87957652
1/6/14 7:36,101,36.04812822,24.87957357
1/6/14 7:36,101,36.04817412,24.87956944
1/6/14 7:36,101,36.04822279,24.87957737
1/6/14 7:36,101,36.0482769,24.87956844
1/6/14 7:36,101,36.04832114,24.87956911
1/6/14 7:36,101,36.04838291,24.8795685
1/6/14 7:36,101,36.04842308,24.87957578
1/6/14 7:36,101,36.04846997,24.87957068
1/6/14 7:36,101,36.04853146,24.87957584
1/6/14 7:36,101,36.04856999,24.87956542
1/6/14 7:36,101,36.04862261,24.87957224
1/6/14 7:36,101,36.04871931,24.87956524
1/6/14 7:36,101,36.04876985,24.87957364
1/6/14 7:36,101,36.04882433,24.87957682
1/6/14 7:36,101,36.04887204,24.87956761
1/6/14 7:36,101,36.04893327,24.87956616
1/6/14 7:36,101,36.04903007,24.87956565
1/6/14 7:36,101,36.04907234,24.87957476
1/6/14 7:36,101,36.04916793,24.87957366
1/6/14 7:36,101,36.04922233,24.87957433
1/6/14 7:36,101,36.04928199,24.87957482
1/6/14 7:36,101,36.04932874,24.87957342
1/6/14 7:36,101,36.04937213,24.87957718
1/6/14 7:36,101,36.04946892,24.87958299
1/6/14 7:36,101,36.0495289,24.87956766
1/6/14 7:36,101,36.0496192,24.87958197
1/6/14 7:36,101,36.04967858,24.87958307
1/6/14 7:36,101,36.04972146,24.87957399
1/6/14 7:36,101,36.04977602,24.87957686
1/6/14 7:36,101,36.04982569,24.87957381
1/6/14 7:36,101,36.04987418,24.87956517
1/6/14 7:36,101,36.04992192,24.87957177
1/6/14 7:36,101,36.0499817,24.87958101
1/6/14 7:36,101,36.05002752,24.87957852
1/6/14 7:36,101,36.05007108,24.87958371
1/6/14 7:36,101,36.05013419,24.8795773
1/6/14 7:36,101,36.05016641,24.87957931
1/6/14 7:36,101,36.05023372,24.87958627
1/6/14 7:36,101,36.05022504,24.87953655
1/6/14 7:36,101,36.05021505,24.87944141
1/6/14 7:36,101,36.0502184,24.87932349
1/6/14 7:36,101,36.05021673,24.87923974
1/6/14 7:36,101,36.05019651,24.87913723
1/6/14 7:36,101,36.05020081,24.87893534
1/6/14 7:36,101,36.05018646,24.87883285
1/6/14 7:36,101,36.05017209,24.87873603
1/6/14 7:36,101,36.0501694,24.87864045
1/6/14 7:36,101,36.05015827,24.87853382
1/6/14 7:36,101,36.05015416,24.8784348
1/6/14 7:36,101,36.05013928,24.87835006
1/6/14 7:36,101,36.05014598,24.87823459
1/6/14 7:36,101,36.05014754,24.87814453
1/6/14 7:37,101,36.05014034,24.87804508
1/6/14 7:37,101,36.05012261,24.87794044
1/6/14 7:37,101,36.05013696,24.8778334
1/6/14 7:37,101,36.05012927,24.8777429
1/6/14 7:37,101,36.05012495,24.87764787
1/6/14 7:37,101,36.05013931,24.87753227
1/6/14 7:37,101,36.05013935,24.87743563
1/6/14 7:37,101,36.05014239,24.87733948
1/6/14 7:37,101,36.05012629,24.87723421
1/6/14 7:37,101,36.05013543,24.87714915
1/6/14 7:37,101,36.05012126,24.87703375
1/6/14 7:37,101,36.05014524,24.87693612
1/6/14 7:37,101,36.05013246,24.87685896
1/6/14 7:37,101,36.0501468,24.87674612
1/6/14 7:37,101,36.05014667,24.87655656
1/6/14 7:37,101,36.0501311,24.87644936
1/6/14 7:37,101,36.05013102,24.87635558
1/6/14 7:37,101,36.05012859,24.87624116
1/6/14 7:37,101,36.05013622,24.87605863
1/6/14 7:37,101,36.05015375,24.87594903
1/6/14 7:37,101,36.05015224,24.87586046
1/6/14 7:37,101,36.050135,24.87574058
1/6/14 7:37,101,36.05012082,24.87554701
1/6/14 7:37,101,36.05012063,24.87546323
1/6/14 7:37,101,36.05014579,24.87537062
1/6/14 7:37,101,36.05014382,24.87524816
1/6/14 7:37,101,36.05014352,24.87515306
1/6/14 7:37,101,36.05016085,24.87507622
1/6/14 7:37,101,36.05013729,24.87496463
1/6/14 7:37,101,36.05013102,24.87486406
1/6/14 7:37,101,36.05016046,24.87476596
1/6/14 7:37,101,36.05012998,24.87464669
1/6/14 7:37,101,36.05015865,24.87456181
1/6/14 7:37,101,36.05015336,24.87446419
1/6/14 7:37,101,36.0501497,24.8743673
1/6/14 7:37,101,36.05015224,24.87424712
1/6/14 7:37,101,36.05015288,24.8741582
1/6/14 7:37,101,36.05016827,24.87405156
1/6/14 7:37,101,36.05013973,24.87386172
1/6/14 7:37,101,36.05015449,24.87377461
1/6/14 7:37,101,36.05015892,24.87365362
1/6/14 7:37,101,36.05015827,24.87357582
1/6/14 7:37,101,36.05014896,24.87345013
1/6/14 7:37,101,36.05015377,24.87335251
1/6/14 7:37,101,36.05014276,24.87326481
1/6/14 7:37,101,36.05016254,24.87318798
1/6/14 7:37,101,36.05015039,24.87308052
1/6/14 7:37,101,36.05017483,24.87298112
1/6/14 7:37,101,36.05018575,24.872862
1/6/14 7:37,101,36.05015914,24.87276516
1/6/14 7:37,101,36.05016611,24.87268334
1/6/14 7:37,101,36.05018308,24.87235513
1/6/14 7:37,101,36.05018679,24.87225905
1/6/14 7:37,101,36.05015222,24.87217045
1/6/14 7:38,101,36.05015413,24.87207719
1/6/14 7:38,101,36.05018826,24.87196987
1/6/14 7:38,101,36.05015875,24.87177011
1/6/14 7:38,101,36.05015593,24.87169414
1/6/14 7:38,101,36.0501523,24.87139097
1/6/14 7:38,101,36.05016216,24.8712698
1/6/14 7:38,101,36.0501953,24.87116113
1/6/14 7:38,101,36.05017344,24.87098883
1/6/14 7:38,101,36.05017407,24.87087577
1/6/14 7:38,101,36.05018626,24.87076667
1/6/14 7:38,101,36.05019537,24.87068019
1/6/14 7:38,101,36.05019654,24.87058144
1/6/14 7:38,101,36.05017079,24.8705068
1/6/14 7:38,101,36.05018459,24.87041116
1/6/14 7:38,101,36.05016521,24.87031324
1/6/14 7:38,101,36.05015807,24.870197
1/6/14 7:38,101,36.05016555,24.8697875
1/6/14 7:38,101,36.05019061,24.8697102
1/6/14 7:38,101,36.05016326,24.86936059
1/6/14 7:38,101,36.05014459,24.86928852
1/6/14 7:38,101,36.05013186,24.8691893
1/6/14 7:38,101,36.0501297,24.86906677
1/6/14 7:38,101,36.05015344,24.86877816
1/6/14 7:38,101,36.05015144,24.86871092
1/6/14 7:38,101,36.05017257,24.86858019
1/6/14 7:38,101,36.05016143,24.86846773
1/6/14 7:38,101,36.05016638,24.86837174
1/6/14 7:38,101,36.05012375,24.86820921
1/6/14 7:38,101,36.0501827,24.8680798
1/6/14 7:38,101,36.05012232,24.86801713
1/6/14 7:38,101,36.05017707,24.86790375
1/6/14 7:38,101,36.05014325,24.86780014
1/6/14 7:38,101,36.05013092,24.86758168
1/6/14 7:38,101,36.05018255,24.86752571
1/6/14 7:38,101,36.05012134,24.86722554
1/6/14 7:38,101,36.0501321,24.86711003
1/6/14 7:38,101,36.05012261,24.86704051
1/6/14 7:38,101,36.05014028,24.86689972
1/6/14 7:38,101,36.05017529,24.86683255
1/6/14 7:38,101,36.05013243,24.86668445
1/6/14 7:38,101,36.05016039,24.86657103
1/6/14 7:38,101,36.05015428,24.86651146
1/6/14 7:38,101,36.05016797,24.86618364
1/6/14 7:39,101,36.05014294,24.86612517
1/6/14 7:39,101,36.05017087,24.86598862
1/6/14 7:39,101,36.05014178,24.86594276
1/6/14 7:39,101,36.05017638,24.86579755
1/6/14 7:39,101,36.05020186,24.8654932
1/6/14 7:39,101,36.05018202,24.86545342
1/6/14 7:39,101,36.0501498,24.86520772
1/6/14 7:39,101,36.05013434,24.86512416
1/6/14 7:39,101,36.05015474,24.86500747
1/6/14 7:39,101,36.05016136,24.86481398
1/6/14 7:39,101,36.05020707,24.86471976
1/6/14 7:39,101,36.05020861,24.86457694
1/6/14 7:39,101,36.05016044,24.86451881
1/6/14 7:39,101,36.05022726,24.86435229
1/6/14 7:39,101,36.05016716,24.86418094
1/6/14 7:39,101,36.05022672,24.86340272
1/6/14 7:39,101,36.05019502,24.86315484
1/6/14 7:39,101,36.05023326,24.86305694
1/6/14 7:39,101,36.05022968,24.86290726
1/6/14 7:39,101,36.05024141,24.86286569
1/6/14 7:39,101,36.05030273,24.86245189
1/6/14 7:39,101,36.0502924,24.86226158
1/6/14 7:39,101,36.05031717,24.86211511
1/6/14 7:39,101,36.05022423,24.86200175
1/6/14 7:39,101,36.05024691,24.86193435
1/6/14 7:39,101,36.05029067,24.86170179
1/6/14 7:39,101,36.0502691,24.86164819
1/6/14 7:39,101,36.05031695,24.86133005
1/6/14 7:39,101,36.05031033,24.86100469
1/6/14 7:39,101,36.05031149,24.86098329
1/6/14 7:39,101,36.05031334,24.86070119
1/6/14 7:39,101,36.05031306,24.86039497
1/6/14 7:39,101,36.05025415,24.8602516
1/6/14 7:40,101,36.05030925,24.86018368
1/6/14 7:40,101,36.05022466,24.86001223
1/6/14 7:40,101,36.05030067,24.8598463
1/6/14 7:40,101,36.05028529,24.85976714
1/6/14 7:40,101,36.05024158,24.85931468
1/6/14 7:40,101,36.05025819,24.8590002
1/6/14 7:40,101,36.05024116,24.85894369
